weights_path,model_name,model_type,base_model,mAP50,mAP50-95,mAP50_rating,mAP50-95_rating,precision,recall,eval_time_s,inference_ms,fps,model_size_mb,AP50_car,AP50-95_car,AP50_closed-road-stand,AP50-95_closed-road-stand,AP50_crosswalk-sign,AP50-95_crosswalk-sign,AP50_highway-entry-sign,AP50-95_highway-entry-sign,AP50_highway-exit-sign,AP50-95_highway-exit-sign,AP50_no-entry-road-sign,AP50-95_no-entry-road-sign,AP50_one-way-road-sign,AP50-95_one-way-road-sign,AP50_parking-sign,AP50-95_parking-sign,AP50_parking-spot,AP50-95_parking-spot,AP50_pedestrian,AP50-95_pedestrian,AP50_priority-sign,AP50-95_priority-sign,AP50_round-about-sign,AP50-95_round-about-sign,AP50_stop-line,AP50-95_stop-line,AP50_stop-sign,AP50-95_stop-sign,class_names
results/yolov8_yolov8n_20251125_122425/weights/best.pt,yolov8_yolov8n_20251125_122425,trained,bet,0.9754105088900349,0.8806488257366103,Excellent,Excellent,0.9628722929782146,0.9646986963652255,3.377748727798462,2.6407504081726074,378.68024062599596,5.970621109008789,0.9712575042401946,0.8417810439887516,0.980405268490375,0.9140628207629045,0.9815517241379311,0.9077315294335145,0.995,0.9016162439696078,0.995,0.8767774915871881,0.995,0.9115844155844156,0.962747619047619,0.8837704768853201,0.9374338020086083,0.8297892633420251,0.9674994808970098,0.8947817969944596,0.995,0.9226023081733864,0.995,0.9214826739926739,0.995,0.8328267619047619,0.9426517256387531,0.811138305211264,0.9421999999999998,0.8791384284822726,"['car', 'closed-road-stand', 'crosswalk-sign', 'highway-entry-sign', 'highway-exit-sign', 'no-entry-road-sign', 'one-way-road-sign', 'parking-sign', 'parking-spot', 'pedestrian', 'priority-sign', 'round-about-sign', 'stop-line', 'stop-sign']"
results/yolov11_yolo11n_20251125_150336/weights/best.pt,yolov11_yolo11n_20251125_150336,trained,bet,0.9748113404016754,0.8738335031921338,Excellent,Excellent,0.9467276980626371,0.9821226573495518,2.4847402572631836,3.276228904724121,305.2289779136193,5.229150772094727,0.9750383405971398,0.834319909444767,0.9803571428571429,0.9215463038470453,0.9632758620689656,0.8850010064303513,0.995,0.8610223809523812,0.995,0.8952455705931495,0.995,0.8988636363636363,0.9621192166462669,0.8744119148966816,0.92488,0.823261600065111,0.9599848117983711,0.8771722814509427,0.995,0.9174293049989227,0.995,0.9154019047619049,0.995,0.8584602164502165,0.9503033916555714,0.8084114357598151,0.9614,0.8631215786749481,"['car', 'closed-road-stand', 'crosswalk-sign', 'highway-entry-sign', 'highway-exit-sign', 'no-entry-road-sign', 'one-way-road-sign', 'parking-sign', 'parking-spot', 'pedestrian', 'priority-sign', 'round-about-sign', 'stop-line', 'stop-sign']"
results/rtdetr_rtdetr-l_20251125_183331/weights/best.pt,rtdetr_rtdetr-l_20251125_183331,trained,bet,0.9774544439198565,0.8666205835655021,Excellent,Excellent,0.9415303782137101,0.9797168627882191,5.127919673919678,12.263753414154053,81.54110460553315,63.2040376663208,0.9819605050808083,0.8161493922648712,0.9710581131677477,0.8977985610241259,0.9753448275862069,0.9251689732507018,0.995,0.8610300053163213,0.995,0.8907329743589744,0.995,0.9077878787878788,0.9500648255813953,0.8526939902080033,0.9463715644820296,0.8400732232738214,0.9501820741982031,0.8577186055797885,0.9945238095238096,0.9088732658728971,0.995,0.8805923030303031,0.995,0.8137575555555557,0.9592564952577927,0.799881660392691,0.9806,0.8804297810010961,"['car', 'closed-road-stand', 'crosswalk-sign', 'highway-entry-sign', 'highway-exit-sign', 'no-entry-road-sign', 'one-way-road-sign', 'parking-sign', 'parking-spot', 'pedestrian', 'priority-sign', 'round-about-sign', 'stop-line', 'stop-sign']"
